mes_ref,codigo,descricao,valor
maio,1.3.2.1.01.0.1.001,REC REM OUTR DEP DE REC NÃO VINCULADA,1225107.87
maio,1.3.1.1.02.0.4.001,M/J D A CONCESSÃO DE ESPAÇO,0.0
maio,1.1.2.2.01.0.4.003,M/J DIV ATIVA TX PROT ACIDENTES,1339.24
maio,1.3.1.1.02.0.3.001,D A CONCESSÃO DE ESPAÇO,0.0
maio,1.3.1.1.01.1.4.001,M/J DIV ATIVA ALUGUEIS,92.21
maio,1.3.1.1.01.1.3.001,DIV ATIVA ALUGUEIS,122.71
maio,1.3.1.1.01.1.2.001,M/J ALUGUEIS,0.0
maio,1.3.1.1.01.1.1.001,ALUGUEIS,6540.1
maio,1.2.4.1.50.0.4.000,Contribuição para o Custeio do Serviço de Iluminaç,3097.88
maio,1.2.4.1.50.0.3.000,Contribuição para o Custeio do Serviço de Iluminaç,20560.93
maio,1.2.4.1.50.0.2.000,Contribuição para o Custeio do Serviço de Iluminaç,432.75
maio,1.2.4.1.50.0.1.000,Contribuição para o Custeio do Serviço de Iluminaç,517547.51
maio,1.2.1.5.01.3.1.003,CONTRIB.SERVIDOR CIVIL-PENSIONISTAS-INSTITUTO,1675.66
maio,1.2.1.5.01.2.1.003,CONTRIB.SERVIDOR CIVIL INATIVO-INSTITUTO,11987.92
maio,1.2.1.5.01.1.1.004,Contribuição do Servidor Civil Ativo - Instituto,1025.54
maio,1.2.1.5.01.1.1.001,Contribuição do Servidor Civil Ativo - Câmara,16615.84
maio,1.1.2.2.01.0.4.005,M/J DA OUT. TAXAS PREST SERVIÇOS,0.0
maio,1.3.1.1.02.0.2.001,M/J CONCESSÃO DE ESPAÇO,-91728.48
maio,1.7.1.3.50.1.1.025,APS - INCENT. FINANC. EQUIPES MULTIPROFISSIONAIS,14250.0
maio,7.9.2.3.99.0.1.002,Outros Ressarcimentos - Instituto,0.0
maio,1.7.1.3.50.1.1.042,AGENTES COMUNITARIOS DE SAUDE,81972.0
maio,1.9.2.2.99.0.3.001,DIV ATIVA OUTRA RESTITUIÇÕES,12.83
maio,1.9.2.2.99.0.2.001,M/J OUTRAS RESTITUIÇÕES,0.0
maio,1.9.2.2.99.0.1.004,Restituições,471.12
maio,1.9.2.2.99.0.1.003,Restituições,0.0
maio,1.9.2.2.99.0.1.001,Outras Restituições - Principal,0.0
maio,1.9.2.2.99.0.1.001,Outras Restituições - Principal,3249.38
maio,1.9.2.1.99.0.1.001,Outras Indenizações - Principal,0.0
maio,1.9.1.1.14.0.1.001,OLIMPIA MULTAS DE TRANSITO,33457.54
maio,1.9.1.1.09.0.4.001,Multas e Juros Previstos em Contratos - Dívida Ati,0.0
maio,1.9.1.1.09.0.3.001,D A MULTA PREV. EM CONTRATOS,0.0
maio,1.9.1.1.09.0.2.001,MULTA PREVISTA EM CONTRATOS,0.0
maio,1.9.1.1.09.0.1.001,MULTA PREVISTA EM CONTRATOS,0.0
maio,1.9.1.1.06.1.2.001,MULTAS ADMINISTRATIVAS POR DANOS AMBIENTAIS,0.0
maio,1.9.1.1.01.0.4.005,M/J DIV ATIVA VIOLAÇÃO DE LACRE,46.26
maio,1.9.1.1.01.0.4.001,M/J DIV ATIVA MULTAS,962.5
maio,1.9.1.1.01.0.3.002,MULTA VIOLAÇÃO DE LACRE E OUTROS - DIVIDA ATIVA,0.0
maio,1.9.1.1.01.0.3.001,MULTAS DIV ATIVA INFRAÇÃO,10410.47
maio,1.9.1.1.01.0.2.004,MULTA/ JUROS VIOLAÇÃO DE LACRE,0.0
maio,1.9.1.1.01.0.2.003,MULTA POR VIOLAÇÃO DE LACRE E OUTROS,0.0
maio,1.9.1.1.01.0.2.002,M/J MULTAS,3.7
maio,1.9.1.1.01.0.2.001,MULTA POR ATO DE INFRAÇÃO,0.0
maio,1.9.1.1.01.0.1.002,SOM ALTO - MULTA AUTO DE INFRAÇÃO,0.0
maio,1.9.1.1.01.0.1.001,MULTA POR AUTO DE INFRAÇÃO,27209.7
maio,1.7.5.1.50.0.1.000,TRANSF FUNDO DE MANUTENÇÃO - FUNDEB,3967409.18
maio,1.7.4.1.99.0.1.002,DOAÇÕES FUNDO DO IDOSO,0.0
maio,1.7.4.1.99.0.1.001,DOAÇÕES FUNDO CRIANÇA E ADOLESCENTE,3000.0
maio,1.7.1.3.50.1.1.027,APS -INCENT FINANC COMP PER CAPITA BASE POPULACION,84342.75
maio,1.9.2.2.99.0.4.001,M/J DIV ATIVA OUTRAS RESTITUIÇÕES,9.64
maio,1.9.2.3.99.0.1.001,CONTRIBUIÇÃO SOCIAL LOTEAMENTOS,25836.05
maio,1.9.2.3.99.0.2.001,M/J CONTRIBUIÇÃO SOCIAL LOTEAMENTOS,0.0
maio,1.9.9.9.03.0.1.000,Compensações Financeiras entre o Regime Geral e os,218812.49
maio,7.9.9.9.01.0.1.002,AMORT. DEFICIT DIV ATIVA/MULTA JUROS INTRA,580.55
maio,7.9.9.9.01.0.1.001,APORTES PARA COBERTURA DE DEFICIT,40476.2
maio,7.9.2.3.99.0.1.003,Outros Ressarcimentos - Câmara,6334.98
maio,7.9.2.3.99.0.1.001,Outros Ressarcimentos - Daemo,18516.44
maio,1.1.1.2.50.0.1.001,IMPOSTOS S/PREDIAL URBANO,836443.48
maio,1.1.1.2.50.0.1.002,IMP. S/PROP. TERRITORIAL URBANA,610322.02
maio,1.1.1.2.50.0.2.001,IPTU M/J,4628.32
maio,1.1.1.2.50.0.3.001,IPTU DIV ATIVA,312974.18
maio,1.1.1.2.50.0.4.001,M/J DIV ATIVA IPTU,70417.31
maio,1.1.1.3.03.1.1.001,Imposto sobre a Renda - Retido na Fonte - Trabalho,876832.75
maio,1.1.1.3.03.4.1.000,Imposto sobre a Renda - Retido na Fonte - Outros R,359414.63
maio,1.1.1.4.51.1.1.000,Imposto sobre Serviços de Qualquer Natureza - ISSQ,4951866.28
maio,1.1.1.4.51.1.2.000,Imposto sobre Serviços de Qualquer Natureza - ISSQ,19476.01
maio,1.7.3.9.99.0.1.001,CASA ABRIGO ADOLESCENTE,12315.53
maio,1.1.1.4.51.1.3.000,Imposto sobre Serviços de Qualquer Natureza - ISSQ,128173.01
maio,7.2.1.5.02.1.1.004,Contribuição Patronal-Serv. Civil Ativo-Instituto,1611.56
maio,7.2.1.5.02.1.1.002,Contribuição Patronal - Serv. Civil Ativo - Câmara,26110.63
maio,7.2.1.5.02.1.1.001,Contribuição Patronal-Serv. Civil Ativo-Prefeitura,608072.56
maio,2.4.2.2.99.0.1.037,DADETUR - CENTRO CULTURAL,0.0
maio,2.4.2.2.99.0.1.034,AMPLIAÇÃO CRECHE DONA BENTA,0.0
maio,2.4.2.2.99.0.1.030,OUTRAS TRANSF. ESTADO - OBRAS,0.0
maio,2.4.2.2.99.0.1.017,Centro de Convivência,0.0
maio,2.4.2.2.99.0.1.009,CASA DA JUVENTUDE,0.0
maio,2.4.2.2.50.0.1.003,UBS Qualivida,0.0
maio,2.4.1.9.99.0.1.012,OUTRAS TRANS. FEDERAL - OBRAS,0.0
maio,2.2.2.1.01.0.1.001,ALIENAÇÃO DE BENS IMOVEIS,0.0
maio,2.2.1.3.01.0.1.001,ALIENAÇÃO DE BENS MOVEIS,0.0
maio,1.9.9.9.12.2.1.001,Ônus de Sucumbência - Principal,2166.17
maio,1.1.1.4.51.1.4.000,Imposto sobre Serviços de Qualquer Natureza - ISSQ,39828.91
maio,1.7.2.9.99.0.1.005,OUTRAS TRANSFERENCIAS ESTADO - ASS SOCIAL,0.0
maio,1.7.3.9.99.0.1.002,CASA ABRIGO NOSSO LAR,3000.0
maio,1.7.2.9.51.0.1.021,PSB EXPANSÃO,13659.59
maio,1.7.2.1.50.0.1.000,Cota-Parte do ICMS - Principal,6401533.83
maio,1.7.1.7.99.0.1.001,OUTRAS TRASNF UNIAO ASS SOCIAL,0.0
maio,1.7.1.7.52.0.1.019,Bloco Proteção Social Especial,16831.5
maio,1.7.1.7.52.0.1.018,Bloco Proteção Social Básica,8062.71
maio,1.7.1.7.52.0.1.005,PROGRAMA PRIMEIRA INFANCIA NO SUAS- CRIANÇA FELIZ,0.0
maio,1.7.1.7.52.0.1.004,IGD-SUAS IND GEST DESC MUN SIST UNICO ASS SOCIAL,0.0
maio,1.7.1.7.52.0.1.003,IGD-BF IND GESTÃO DESC MUN PROG BOLSA FAMILIA,10686.59
maio,1.7.1.4.99.0.1.001,OUTRAS TRANSF UNIAO EDUCAÇÃO,0.0
maio,1.7.1.4.53.0.1.000,FNDE PNATE,0.0
maio,1.7.1.4.52.0.1.000,FNDE PNAE,144564.0
maio,1.7.1.4.50.0.1.000,SALARIO EDUCAÇÃO-QESE,257604.62
maio,1.7.1.3.99.0.1.001,OUTRAS TRANSFERÊNCIAS UNIÃO - SAÚDE,0.0
maio,1.7.1.3.50.5.1.004,FMS PISO ENFERMAGEM,119333.25
maio,1.7.1.3.50.4.1.001,ASS FARMACEUTICA,24094.87
maio,1.7.1.3.50.3.1.004,FNS AIDS,9414.91
maio,1.7.1.3.50.3.1.003,AÇÕES DE VIGILANCIA SANITARIA,0.0
maio,1.7.1.3.50.3.1.002,COMBATE A ENDEMIAS,81972.0
maio,1.7.1.3.50.3.1.001,VIGILANCIA EM SAUDE,8939.48
maio,1.7.1.3.50.2.1.026,FAEC - NEFROLOGIA,0.0
maio,1.7.1.3.50.2.1.025,FAEC - PRÉ-CIRÚRGICO EM CIRURGIAS PRIORITÁRIAS,0.0
maio,1.7.1.3.50.2.1.005,MAC SAMU,28494.7
maio,1.7.1.3.50.2.1.004,MAC MELHOR EM CASA,72800.0
maio,1.7.1.3.50.2.1.003,MAC MANUTENÇÃO,108105.82
maio,1.7.1.3.50.2.1.002,MAC SANTA CASA,416475.09
maio,1.7.1.3.50.2.1.001,MAC UPA,300000.0
maio,9.7.1.3.50.2.1.000,TRANSFERENCIAS MAC,-165301.74
maio,1.7.1.3.50.1.1.045,PAB - IMPLEM. POLITICAS REDE ALYNE,0.0
maio,1.7.2.9.99.0.1.001,OUTRAS TRANSF ESTADO EDUCAÇÃO,0.0
maio,1.7.2.1.51.0.1.000,Cota-Parte do IPVA - Principal,1797081.49
maio,9.7.2.1.50.0.1.000,Cota-Parte do ICMS - Principal,-1280306.75
maio,1.7.2.1.52.0.1.000,Cota-Parte do IPI - Municípios - Principal,42182.31
maio,1.7.2.9.51.0.1.020,INSTITUTO O AMOR,0.0
maio,1.7.2.9.51.0.1.019,CUST SERV VIG SOCIOASSIST,0.0
maio,1.7.2.9.51.0.1.018,VIG SOCIOASSISTENCIAL ESTADO,0.0
maio,1.7.2.9.51.0.1.016,PSE ALTA EXPANSÃO,39807.0
maio,1.7.2.9.51.0.1.015,Serv. complementação alimentar à famílias em vul,0.0
maio,1.7.2.9.51.0.1.014,Serv. funerais destinados à famílias em vulnerabil,0.0
maio,1.7.2.9.51.0.1.013,Serv. dest. nascimento/gestação de famílias em vul,0.0
maio,1.7.2.9.51.0.1.011,AÇÕES DE ENFRENTAMENTO À VIOLÊNCIA CONTRA MULHER,0.0
maio,1.7.2.9.51.0.1.010,FRENTE FRIA,0.0
maio,1.7.2.9.51.0.1.009,Alta Complexidade - Abrigo São José,0.0
maio,1.7.2.9.51.0.1.008,Migrante,0.0
maio,9.7.2.1.51.0.1.000,Cota-Parte do IPVA - Principal,-359416.36
maio,1.7.2.9.51.0.1.006,Centro Dia,0.0
maio,1.7.2.9.51.0.1.005,PAEFI-Serv Prot Especializado a Fam e Individuo,0.0
maio,1.7.2.9.51.0.1.007,L.A. Serv Prot Social Adoles Liberdade Assist,0.0
maio,1.7.2.9.51.0.1.003,SCFV-Serv Convivência e Fortalecimento de Vínculo,9742.45
maio,9.7.2.1.52.0.1.000,Cota-Parte do IPI - Municípios - Principal,-8436.46
maio,1.7.2.1.53.0.1.000,Cota-Parte da Contribuição de Intervenção no Domín,0.0
maio,1.7.2.4.50.0.1.001,GLICEMIA,0.0
maio,1.7.2.9.51.0.1.004,Media Complexidade - APAE,0.0
maio,1.7.2.4.50.0.1.011,CIRURGIA ELETIVAS,0.0
maio,1.7.2.4.50.0.1.013,PAB TAB SUS PAULISTA,593147.86
maio,1.7.2.4.50.0.1.002,MEDICAMENTOS FURP,0.0
maio,1.7.2.4.50.0.1.022,SUS PAULISTA EXT DENGUE,0.0
maio,1.7.2.4.51.0.1.001,TRANSP ALUNOS ESTADUAL,315288.2
maio,1.7.2.4.99.0.1.013,FMAS BENEFICIOS EVENTUAIS,0.0
maio,1.7.2.4.99.0.1.014,OUTRAS TRANSFERENCIAS ESTADO - SAÚDE,0.0
maio,1.7.2.9.51.0.1.001,SADS Proteção Básica - Humanizar,0.0
maio,1.7.2.4.50.0.1.019,IGM - SUS,0.0
junho,1.1.1.2.50.0.3.001,IPTU DIV ATIVA,291707.95
junho,1.1.1.2.50.0.1.001,IMPOSTOS S/PREDIAL URBANO,822752.23
junho,1.1.1.2.50.0.1.002,IMP. S/PROP. TERRITORIAL URBANA,537182.44
junho,1.1.1.2.50.0.2.001,IPTU M/J,4371.63
junho,1.1.1.2.50.0.4.001,M/J DIV ATIVA IPTU,40117.42
junho,1.3.2.1.01.0.1.023,REC REM EDUCAÇÃO - FEDERAL,34998.41
junho,1.1.1.3.03.4.1.000,Imposto sobre a Renda - Retido na Fonte - Outros R,265333.47
junho,1.7.1.3.99.0.1.001,OUTRAS TRANSFERÊNCIAS UNIÃO - SAÚDE,0.0
junho,1.7.1.4.50.0.1.000,SALARIO EDUCAÇÃO-QESE,265472.13
junho,1.7.1.4.52.0.1.000,FNDE PNAE,144564.0
junho,1.7.1.4.53.0.1.000,FNDE PNATE,0.0
junho,1.7.1.4.99.0.1.001,OUTRAS TRANSF UNIAO EDUCAÇÃO,0.0
junho,1.7.1.7.52.0.1.003,IGD-BF IND GESTÃO DESC MUN PROG BOLSA FAMILIA,9295.83
junho,1.7.1.7.52.0.1.004,IGD-SUAS IND GEST DESC MUN SIST UNICO ASS SOCIAL,0.0
junho,1.7.1.7.52.0.1.005,PROGRAMA PRIMEIRA INFANCIA NO SUAS- CRIANÇA FELIZ,0.0
junho,1.7.1.7.52.0.1.018,Bloco Proteção Social Básica,0.0
junho,1.7.1.7.52.0.1.019,Bloco Proteção Social Especial,0.0
junho,1.7.1.7.99.0.1.001,OUTRAS TRASNF UNIAO ASS SOCIAL,0.0
junho,1.7.2.1.50.0.1.000,Cota-Parte do ICMS - Principal,4852372.42
junho,9.7.2.1.50.0.1.000,Cota-Parte do ICMS - Principal,-970474.47
junho,1.7.2.1.51.0.1.000,Cota-Parte do IPVA - Principal,613622.61
junho,9.7.2.1.51.0.1.000,Cota-Parte do IPVA - Principal,-122724.56
junho,1.7.2.1.52.0.1.000,Cota-Parte do IPI - Municípios - Principal,54303.81
junho,1.1.1.3.03.1.1.001,Imposto sobre a Renda - Retido na Fonte - Trabalho,813982.61
junho,1.7.2.1.53.0.1.000,Cota-Parte da Contribuição de Intervenção no Domín,0.0
junho,1.7.2.4.50.0.1.001,GLICEMIA,14175.26
junho,1.7.2.4.50.0.1.002,MEDICAMENTOS FURP,0.0
junho,1.7.2.4.50.0.1.011,CIRURGIA ELETIVAS,0.0
junho,1.7.2.4.50.0.1.013,PAB TAB SUS PAULISTA,503057.81
junho,1.7.2.4.50.0.1.019,IGM - SUS,0.0
junho,1.7.2.4.50.0.1.022,SUS PAULISTA EXT DENGUE,0.0
junho,1.7.2.4.51.0.1.001,TRANSP ALUNOS ESTADUAL,339936.86
junho,1.7.2.4.99.0.1.013,FMAS BENEFICIOS EVENTUAIS,0.0
junho,1.7.2.4.99.0.1.014,OUTRAS TRANSFERENCIAS ESTADO - SAÚDE,0.0
junho,1.7.2.9.51.0.1.001,SADS Proteção Básica - Humanizar,6000.0
junho,1.7.2.9.51.0.1.003,SCFV-Serv Convivência e Fortalecimento de Vínculo,7819.18
junho,1.7.1.3.50.5.1.004,FMS PISO ENFERMAGEM,123983.55
junho,1.7.2.9.51.0.1.004,Media Complexidade - APAE,17000.0
junho,1.7.1.3.50.4.1.001,ASS FARMACEUTICA,24094.87
junho,1.7.1.3.50.3.1.003,AÇÕES DE VIGILANCIA SANITARIA,2836.0
junho,1.6.9.9.99.0.4.002,Outros Serviços - Dívida Ativa - Multas e Juros,0.0
junho,1.6.9.9.99.0.4.002,Outros Serviços - Dívida Ativa - Multas e Juros,650.74
junho,1.7.1.1.51.1.1.000,Cota-Parte do Fundo de Participação dos Municípios,6197478.42
junho,9.7.1.1.51.1.1.000,Cota-Parte do Fundo de Participação dos Municípios,-1239495.64
junho,1.7.1.1.52.0.1.000,Cota-Parte do Imposto Sobre a Propriedade Territor,1109.63
junho,9.7.1.1.52.0.1.000,Cota-Parte do Imposto Sobre a Propriedade Territor,-221.91
junho,1.7.1.2.51.0.1.000,Cota-parte da Compensação Financeira pela Exploraç,2038.19
junho,1.7.1.2.52.1.1.000,Cota-parte da Compensação Financeira pela Produção,312.9
junho,1.7.1.3.50.1.1.004,PAB AG COMUNITARIO SAUDE,0.0
junho,1.7.1.3.50.1.1.006,PAB SAUDE BUCAL,91074.99
junho,1.7.1.3.50.1.1.009,MANUTENÇÃO ACADEMIA DA SAUDE,0.0
junho,1.7.1.3.50.1.1.022,APS -INCENTIVO COMPENSATORIO DE TRANSIÇÃO,32357.0
junho,1.7.1.3.50.1.1.023,APS - INCENT. FINANC. ESF/EAP,244200.0
junho,1.7.1.3.50.1.1.024,APS - INCENT. FINANC. MANUT PAG VALOR NOMINAL,0.0
junho,1.7.1.3.50.1.1.025,APS - INCENT. FINANC. EQUIPES MULTIPROFISSIONAIS,14250.0
junho,1.7.1.3.50.1.1.027,APS -INCENT FINANC COMP PER CAPITA BASE POPULACION,28114.25
junho,1.7.1.3.50.1.1.042,AGENTES COMUNITARIOS DE SAUDE,81972.0
junho,1.7.1.3.50.1.1.045,PAB - IMPLEM. POLITICAS REDE ALYNE,0.0
junho,1.7.1.3.50.1.1.046,UBS -NOVO PAC SELEÇÕES,2435976.0
junho,9.7.1.3.50.2.1.000,TRANSFERENCIAS MAC,-165301.74
junho,1.7.1.3.50.2.1.001,MAC UPA,300000.0
junho,1.7.1.3.50.2.1.002,MAC SANTA CASA,416475.09
junho,1.7.1.3.50.2.1.003,MAC MANUTENÇÃO,108105.82
junho,1.7.1.3.50.2.1.004,MAC MELHOR EM CASA,72800.0
junho,1.7.1.3.50.2.1.005,MAC SAMU,28494.7
junho,1.7.1.3.50.2.1.025,FAEC - PRÉ-CIRÚRGICO EM CIRURGIAS PRIORITÁRIAS,565.6
junho,1.7.1.3.50.2.1.026,FAEC - NEFROLOGIA,161601.76
junho,1.7.1.3.50.3.1.001,VIGILANCIA EM SAUDE,8939.48
junho,1.7.1.3.50.3.1.002,COMBATE A ENDEMIAS,81972.0
junho,1.7.1.3.50.3.1.004,FNS AIDS,0.0
junho,1.6.9.9.99.0.4.001,M/J DIV ATIVA PATRULHA AGRICOLA,0.0
junho,1.7.2.9.51.0.1.005,PAEFI-Serv Prot Especializado a Fam e Individuo,3000.0
junho,1.7.2.9.51.0.1.007,L.A. Serv Prot Social Adoles Liberdade Assist,2000.0
junho,1.9.1.1.09.0.4.001,Multas e Juros Previstos em Contratos - Dívida Ati,0.0
junho,1.9.1.1.14.0.1.001,OLIMPIA MULTAS DE TRANSITO,22960.91
junho,1.9.2.1.99.0.1.001,Outras Indenizações - Principal,0.0
junho,1.9.2.2.99.0.1.001,Outras Restituições - Principal,352777.24
junho,1.9.2.2.99.0.1.001,Outras Restituições - Principal,0.0
junho,1.9.2.2.99.0.1.003,Restituições,0.0
junho,1.9.2.2.99.0.1.004,Restituições,471.19
junho,1.9.2.2.99.0.2.001,M/J OUTRAS RESTITUIÇÕES,0.0
junho,1.9.2.2.99.0.3.001,DIV ATIVA OUTRA RESTITUIÇÕES,0.0
junho,1.9.2.2.99.0.4.001,M/J DIV ATIVA OUTRAS RESTITUIÇÕES,0.0
junho,1.9.2.3.99.0.1.001,CONTRIBUIÇÃO SOCIAL LOTEAMENTOS,0.0
junho,1.9.2.3.99.0.2.001,M/J CONTRIBUIÇÃO SOCIAL LOTEAMENTOS,0.0
junho,1.9.9.9.03.0.1.000,Compensações Financeiras entre o Regime Geral e os,31346.41
junho,1.9.9.9.12.2.1.001,Ônus de Sucumbência - Principal,1118.71
junho,2.2.2.1.01.0.1.001,ALIENAÇÃO DE BENS IMOVEIS,0.0
junho,2.4.1.9.99.0.1.012,OUTRAS TRANS. FEDERAL - OBRAS,0.0
junho,2.4.2.2.50.0.1.003,UBS Qualivida,0.0
junho,2.4.2.2.99.0.1.009,CASA DA JUVENTUDE,0.0
junho,2.4.2.2.99.0.1.017,Centro de Convivência,0.0
junho,2.4.2.2.99.0.1.034,AMPLIAÇÃO CRECHE DONA BENTA,0.0
junho,2.4.2.2.99.0.1.037,DADETUR - CENTRO CULTURAL,0.0
junho,7.2.1.5.02.1.1.001,Contribuição Patronal-Serv. Civil Ativo-Prefeitura,1510438.42
junho,7.2.1.5.02.1.1.002,Contribuição Patronal - Serv. Civil Ativo - Câmara,26745.32
junho,7.2.1.5.02.1.1.004,Contribuição Patronal-Serv. Civil Ativo-Instituto,1611.56
junho,7.9.2.3.99.0.1.001,Outros Ressarcimentos - Daemo,18043.62
junho,7.9.2.3.99.0.1.002,Outros Ressarcimentos - Instituto,5033.01
junho,7.9.9.9.01.0.1.002,AMORT. DEFICIT DIV ATIVA/MULTA JUROS INTRA,511.05
junho,7.9.9.9.01.0.1.001,APORTES PARA COBERTURA DE DEFICIT,40476.2
junho,7.9.2.3.99.0.1.003,Outros Ressarcimentos - Câmara,6334.98
junho,1.9.1.1.09.0.3.001,D A MULTA PREV. EM CONTRATOS,0.0
junho,1.7.2.9.51.0.1.006,Centro Dia,8000.0
junho,1.9.1.1.09.0.2.001,MULTA PREVISTA EM CONTRATOS,0.0
junho,1.9.1.1.06.1.2.001,MULTAS ADMINISTRATIVAS POR DANOS AMBIENTAIS,0.0
junho,1.7.2.9.51.0.1.008,Migrante,12614.0
junho,1.7.2.9.51.0.1.009,Alta Complexidade - Abrigo São José,17500.0
junho,1.7.2.9.51.0.1.010,FRENTE FRIA,0.0
junho,1.7.2.9.51.0.1.011,AÇÕES DE ENFRENTAMENTO À VIOLÊNCIA CONTRA MULHER,0.0
junho,1.7.2.9.51.0.1.013,Serv. dest. nascimento/gestação de famílias em vul,0.0
junho,1.7.2.9.51.0.1.014,Serv. funerais destinados à famílias em vulnerabil,0.0
junho,1.7.2.9.51.0.1.015,Serv. complementação alimentar à famílias em vul,0.0
junho,1.7.2.9.51.0.1.016,PSE ALTA EXPANSÃO,-39807.0
junho,1.7.2.9.51.0.1.018,VIG SOCIOASSISTENCIAL ESTADO,0.0
junho,1.7.2.9.51.0.1.019,CUST SERV VIG SOCIOASSIST,0.0
junho,1.7.2.9.51.0.1.020,INSTITUTO O AMOR,19500.0
junho,1.7.2.9.51.0.1.021,PSB EXPANSÃO,-13659.59
junho,1.7.2.9.99.0.1.001,OUTRAS TRANSF ESTADO EDUCAÇÃO,0.0
junho,1.7.2.9.99.0.1.005,OUTRAS TRANSFERENCIAS ESTADO - ASS SOCIAL,0.0
junho,1.7.3.9.99.0.1.001,CASA ABRIGO ADOLESCENTE,27824.62
junho,1.7.3.9.99.0.1.002,CASA ABRIGO NOSSO LAR,3000.0
junho,1.7.4.1.99.0.1.001,DOAÇÕES FUNDO CRIANÇA E ADOLESCENTE,125390.97
junho,1.7.4.1.99.0.1.002,DOAÇÕES FUNDO DO IDOSO,48285.0
junho,1.7.5.1.50.0.1.000,TRANSF FUNDO DE MANUTENÇÃO - FUNDEB,2997510.25
junho,1.9.1.1.01.0.1.001,MULTA POR AUTO DE INFRAÇÃO,18933.08
junho,1.9.1.1.01.0.1.002,SOM ALTO - MULTA AUTO DE INFRAÇÃO,0.0
junho,1.9.1.1.01.0.2.001,MULTA POR ATO DE INFRAÇÃO,0.0
junho,1.9.1.1.01.0.2.002,M/J MULTAS,22.73
junho,1.9.1.1.01.0.2.003,MULTA POR VIOLAÇÃO DE LACRE E OUTROS,0.0
junho,1.9.1.1.01.0.2.004,MULTA/ JUROS VIOLAÇÃO DE LACRE,0.0
junho,1.9.1.1.01.0.3.001,MULTAS DIV ATIVA INFRAÇÃO,6666.37
junho,1.9.1.1.01.0.3.002,MULTA VIOLAÇÃO DE LACRE E OUTROS - DIVIDA ATIVA,0.0
junho,1.9.1.1.01.0.4.001,M/J DIV ATIVA MULTAS,3569.25
junho,1.9.1.1.01.0.4.005,M/J DIV ATIVA VIOLAÇÃO DE LACRE,46.25
junho,1.9.1.1.09.0.1.001,MULTA PREVISTA EM CONTRATOS,0.0
junho,1.6.9.9.99.0.3.002,Outros Serviços - Dívida Ativa,1367.01
junho,9.7.2.1.52.0.1.000,Cota-Parte do IPI - Municípios - Principal,-10860.77
junho,1.6.9.9.99.0.3.001,DIV ATIVA PATRULHA AGRICOLA,0.0
junho,1.1.2.2.01.0.3.003,DIV ATIVA TX PROT ACIDENTES,11830.17
junho,1.1.2.2.01.0.3.004,DIV ATIVA REMOÇÃO LIXO,125110.02
junho,1.1.2.2.01.0.3.005,DA OUT. TAXAS PREST SERVIÇOS,0.0
junho,1.1.2.2.01.0.4.001,M/J DIV ATIVA TX PREST SERVIÇOS,1305.12
junho,1.1.2.2.01.0.4.002,M/J DIV ATIVA TX INCENDIO,1298.86
junho,1.1.2.2.01.0.4.003,M/J DIV ATIVA TX PROT ACIDENTES,1509.06
junho,1.1.2.2.01.0.4.004,M/J DIV ATIVA REMOÇÃO LIXO,19850.96
junho,1.1.2.2.01.0.4.005,M/J DA OUT. TAXAS PREST SERVIÇOS,0.0
junho,1.2.1.5.01.1.1.001,Contribuição do Servidor Civil Ativo - Câmara,17019.75
junho,1.2.1.5.01.1.1.002,Contribuição do Servidor Civil Ativo - Prefeitura,877553.37
junho,1.2.1.5.01.1.1.004,Contribuição do Servidor Civil Ativo - Instituto,1025.54
junho,1.1.2.2.01.0.3.002,DIV ATIVA TX INCENDIO,4286.71
junho,1.2.1.5.01.2.1.003,CONTRIB.SERVIDOR CIVIL INATIVO-INSTITUTO,12010.59
junho,1.2.4.1.50.0.1.000,Contribuição para o Custeio do Serviço de Iluminaç,515023.9
junho,1.2.4.1.50.0.2.000,Contribuição para o Custeio do Serviço de Iluminaç,335.39
junho,1.2.4.1.50.0.3.000,Contribuição para o Custeio do Serviço de Iluminaç,16479.81
junho,1.2.4.1.50.0.4.000,Contribuição para o Custeio do Serviço de Iluminaç,2451.32
junho,1.3.1.1.01.1.1.001,ALUGUEIS,9822.74
junho,1.3.1.1.01.1.2.001,M/J ALUGUEIS,0.0
junho,1.3.1.1.01.1.3.001,DIV ATIVA ALUGUEIS,212.82
junho,1.3.1.1.01.1.4.001,M/J DIV ATIVA ALUGUEIS,0.0
junho,1.3.1.1.02.0.2.001,M/J CONCESSÃO DE ESPAÇO,0.0
junho,1.3.1.1.02.0.3.001,D A CONCESSÃO DE ESPAÇO,0.0
junho,1.3.1.1.02.0.4.001,M/J D A CONCESSÃO DE ESPAÇO,0.0
junho,1.2.1.5.01.3.1.003,CONTRIB.SERVIDOR CIVIL-PENSIONISTAS-INSTITUTO,1614.07
junho,1.3.2.1.01.0.1.001,REC REM OUTR DEP DE REC NÃO VINCULADA,1023154.42
junho,1.1.2.2.01.0.3.001,DIV ATIVA TX PREST SERVIÇOS,5709.23
junho,1.1.2.2.01.0.2.004,M/J REMOÇÃO LIXO,2331.97
junho,1.1.1.4.51.1.1.000,Imposto sobre Serviços de Qualquer Natureza - ISSQ,3483870.52
junho,1.1.1.4.51.1.2.000,Imposto sobre Serviços de Qualquer Natureza - ISSQ,23167.42
